celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,0.134839972,0.134839972,0,0,0.46736499,0.46736499,0.46736499,0,-0.18493168,-0.18493168,-0.18493168,0,0.69109474,0.69109474,0.69109474,0,0.18504537,-0.872356744,-0.872356744,0.18504537,0.487950036,0.487950036,0.487950036,0.487950036,-1.034792955,-1.034792955,-1.034792955,-1.034792955,-0.793089219,0.146868374,1.086825967,-0.793089219,-0.571500572,-0.571500572,-0.571500572,-0.571500572,-0.169030851,-0.169030851,-0.169030851,0,-1.069044968,-1.069044968,-1.069044968,0
Baron Davis,Britt Stewart,Athlete,California,United States,46,34,Eliminated Week 2,13,-0.809039835,-0.809039835,0,0,-0.759468109,-0.759468109,-0.759468109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,34,3rd Place,3,-0.809039835,-0.809039835,0,0,1.69419809,0.46736499,0.46736499,0,1.146576418,1.146576418,1.146576418,0,0.69109474,0.69109474,0.69109474,0,0.18504537,0.18504537,0.18504537,0.18504537,1.463850109,0.487950036,1.463850109,1.463850109,0.658504608,-0.188144174,-0.188144174,0.658504608,1.086825967,0.146868374,1.086825967,0.146868374,-0.127000127,0.762000762,-0.127000127,-0.127000127,-0.169030851,-0.169030851,-0.169030851,0,-1.069044968,0.935414347,0.935414347,0
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,-0.809039835,-1.752919642,0,0,-0.759468109,-1.986301209,-1.986301209,0,-1.516439779,-1.516439779,-1.516439779,0,-2.159671064,-2.159671064,-2.159671064,0,-1.929758859,-1.929758859,-1.929758859,-1.929758859,-1.463850109,-2.439750182,-1.463850109,-1.463850109,-1.669779541,-1.669779541,-1.669779541,-1.669779541,-2.673004404,-1.733046812,0.146868374,-2.673004404,-1.460501461,-2.34950235,-2.34950235,-2.34950235,0,0,0,0,0,0,0,0
Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,34,1st Place,1,2.022599587,1.07871978,0,0,1.69419809,0.46736499,0.46736499,0,1.146576418,-0.18493168,-0.18493168,0,-0.734288162,-0.734288162,0.69109474,0,0.18504537,1.242447484,1.242447484,1.242447484,0.487950036,0.487950036,0.487950036,0.487950036,1.293491194,0.446842412,0.446842412,1.293491194,-0.793089219,0.146868374,1.086825967,0.146868374,0.762000762,0.762000762,0.762000762,0.762000762,1.352246808,-0.169030851,1.352246808,0,-1.069044968,0.935414347,0.935414347,0
Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,1.07871978,1.07871978,0,0,0.46736499,0.46736499,0.46736499,0,-0.18493168,1.146576418,-0.18493168,0,0.69109474,-0.734288162,0.69109474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Florida,United States,29,34,Eliminated Week 3,12,1.07871978,0.134839972,0,0,0.46736499,0.46736499,0.46736499,0,-1.516439779,-1.516439779,-1.516439779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34,34,Eliminated Week 6,10,-0.809039835,-0.809039835,0,0,-0.759468109,-0.759468109,-0.759468109,0,1.146576418,-0.18493168,-0.18493168,0,-0.734288162,-0.734288162,-0.734288162,0,-0.872356744,0.18504537,-0.872356744,0.18504537,-1.463850109,-1.463850109,-1.463850109,-1.463850109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,1.07871978,0.134839972,0,0,0.46736499,0.46736499,0.46736499,0,1.146576418,-0.18493168,1.146576418,0,0.69109474,0.69109474,0.69109474,0,0.18504537,1.242447484,1.242447484,1.242447484,0.487950036,0.487950036,-0.487950036,0.487950036,1.505153389,1.505153389,0.658504608,1.505153389,0.146868374,1.086825967,0.146868374,0.146868374,0.317500318,0.317500318,0.317500318,0.317500318,-0.169030851,1.352246808,-0.169030851,0,0.935414347,0.935414347,0.935414347,0
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,0.134839972,0.134839972,0,0,1.69419809,0.46736499,0.46736499,0,-0.18493168,-1.516439779,-1.516439779,0,-0.734288162,0.69109474,0.69109474,0,0.18504537,-0.872356744,-0.872356744,-0.872356744,-0.487950036,-0.487950036,-0.487950036,-0.487950036,-0.611468564,-0.611468564,-0.611468564,-0.611468564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,34,Eliminated Week 10,6,1.07871978,2.022599587,0,0,0.46736499,0.46736499,1.69419809,0,1.146576418,1.146576418,1.146576418,0,2.116477643,0.69109474,0.69109474,0,1.242447484,0.18504537,0.18504537,0.18504537,1.463850109,0.487950036,1.463850109,1.463850109,0.870166803,0.870166803,0.870166803,1.716815585,0.146868374,1.086825967,1.086825967,1.086825967,0.762000762,0.762000762,0.762000762,0.762000762,-1.690308509,1.352246808,1.352246808,0,0,0,0,0
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,-0.809039835,-0.809039835,0,0,0.46736499,-0.759468109,0.46736499,0,-0.18493168,1.146576418,1.146576418,0,-0.734288162,0.69109474,0.69109474,0,1.242447484,1.242447484,1.242447484,1.242447484,-0.487950036,-0.487950036,-0.487950036,-0.487950036,0.446842412,0.446842412,-0.399806369,0.446842412,-0.793089219,0.146868374,1.086825967,0.146868374,0.762000762,0.762000762,0.762000762,0.762000762,-1.690308509,-1.690308509,-0.169030851,0,-1.069044968,-1.069044968,0.935414347,0
